time,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
21:00:00,3,0,0,1,34.44,37.12,39,8.9981,77,181,258
21:00:00,3,0,1,1,27.06,31.06,65,12.998,34,150,184
9:00:00,4,0,1,1,10.66,12.88,60,11.0014,25,338,363
18:00:00,2,0,0,2,18.86,22.725,31,0,71,101,172
22:00:00,1,0,1,1,8.2,9.09,47,22.0028,7,58,65
12:00:00,4,0,0,1,14.76,17.425,81,11.0014,82,247,329
20:00:00,3,0,1,2,30.34,34.85,70,8.9981,74,374,448
10:00:00,3,0,0,1,28.7,33.335,74,8.9981,150,147,297
9:00:00,4,0,1,1,13.94,15.15,53,27.9993,23,304,327
3:00:00,2,0,1,1,14.76,17.425,66,12.998,0,3,3
7:00:00,2,0,0,3,21.32,25,83,11.0014,5,31,36
8:00:00,4,0,0,3,16.4,20.455,87,11.0014,1,68,69
9:00:00,3,0,1,1,28.7,32.575,65,8.9981,31,187,218
7:00:00,2,1,0,1,16.4,20.455,71,11.0014,10,139,149
6:00:00,2,0,1,1,18.04,21.97,77,8.9981,14,168,182
19:00:00,4,0,1,1,10.66,13.635,56,7.0015,12,220,232
6:00:00,3,0,1,1,26.24,28.79,83,7.0015,10,95,105
8:00:00,4,0,1,2,22.96,26.515,83,7.0015,31,375,406
10:00:00,4,0,1,2,22.96,26.515,64,19.0012,23,115,138
9:00:00,1,0,1,1,9.84,11.365,65,12.998,18,252,270
2:00:00,3,0,1,1,30.34,33.335,51,0,4,14,18
10:00:00,1,0,1,1,14.76,16.665,50,19.9995,20,127,147
19:00:00,1,0,0,1,6.56,6.82,43,22.0028,1,40,41
18:00:00,3,0,1,1,28.7,32.575,61,11.0014,67,472,539
12:00:00,4,0,0,2,11.48,12.88,45,19.0012,28,216,244
20:00:00,4,0,1,1,20.5,24.24,77,7.0015,29,231,260
10:00:00,4,0,1,3,23.78,27.275,88,8.9981,3,42,45
21:00:00,2,0,0,1,13.12,15.15,61,16.9979,24,53,77
9:00:00,1,0,1,1,9.02,11.365,55,11.0014,10,265,275
6:00:00,1,0,1,2,6.56,9.85,74,6.0032,1,28,29
22:00:00,2,0,1,2,16.4,20.455,76,12.998,18,63,81
20:00:00,4,0,1,2,15.58,19.695,62,16.9979,7,252,259
9:00:00,1,0,1,1,4.92,9.85,54,0,6,204,210
1:00:00,1,0,0,1,10.66,13.635,70,7.0015,0,43,43
20:00:00,1,0,1,1,18.04,21.97,44,27.9993,12,242,254
4:00:00,2,0,1,1,13.12,16.665,66,6.0032,0,1,1
4:00:00,4,1,0,1,16.4,20.455,76,6.0032,1,3,4
18:00:00,4,0,1,2,14.76,17.425,81,11.0014,10,263,273
12:00:00,2,0,0,1,32.8,34.85,29,16.9979,196,335,531
12:00:00,3,0,1,1,36.9,40.15,33,16.9979,53,115,168
22:00:00,1,0,0,2,17.22,21.21,77,19.9995,16,47,63
1:00:00,1,0,1,1,9.84,12.12,60,8.9981,1,4,5
8:00:00,2,0,1,1,14.76,16.665,57,22.0028,36,553,589
18:00:00,1,0,0,1,8.2,10.605,40,11.0014,11,56,67
2:00:00,1,0,1,1,9.02,11.365,80,8.9981,0,2,2
15:00:00,2,0,0,2,30.34,34.09,55,7.0015,146,216,362
8:00:00,4,0,0,1,6.56,11.365,69,0,4,68,72
12:00:00,3,0,1,1,34.44,40.15,53,19.0012,40,108,148
20:00:00,4,0,1,2,20.5,24.24,72,11.0014,30,330,360
13:00:00,2,0,1,2,14.76,16.665,63,27.9993,5,51,56
10:00:00,4,0,1,1,13.94,15.15,46,19.9995,10,122,132
4:00:00,3,0,0,1,25.42,30.305,61,0,3,8,11
10:00:00,1,0,1,1,9.84,10.605,52,19.0012,13,55,68
2:00:00,2,0,1,3,18.04,21.97,94,8.9981,2,3,5
22:00:00,3,0,0,1,30.34,34.85,66,15.0013,56,87,143
0:00:00,1,0,1,2,9.02,13.635,93,0,0,3,3
16:00:00,2,0,1,1,27.06,31.06,31,12.998,86,344,430
8:00:00,2,0,1,1,31.16,35.605,58,11.0014,46,435,481
22:00:00,4,0,1,1,18.86,22.725,88,16.9979,17,198,215
1:00:00,2,0,1,1,18.86,22.725,72,8.9981,41,73,114
15:00:00,4,0,1,2,17.22,21.21,88,0,15,196,211
22:00:00,3,0,1,1,28.7,33.335,79,12.998,30,156,186
10:00:00,3,0,0,1,30.34,34.09,60,15.0013,127,177,304
8:00:00,3,0,0,1,28.7,33.335,79,22.0028,33,197,230
4:00:00,3,0,1,1,25.42,31.06,53,16.9979,0,6,6
12:00:00,1,0,1,1,18.04,21.97,54,7.0015,26,153,179
17:00:00,3,0,1,1,31.98,35.605,49,12.998,103,769,872
6:00:00,4,0,1,1,9.02,13.635,80,0,3,84,87
5:00:00,3,0,0,1,26.24,31.06,61,12.998,1,9,10
4:00:00,2,0,0,2,13.94,17.425,81,6.0032,3,9,12
0:00:00,3,0,1,1,30.34,34.85,66,7.0015,6,41,47
9:00:00,2,0,0,1,30.34,34.09,62,8.9981,59,171,230
22:00:00,2,0,0,1,18.04,21.97,94,16.9979,12,45,57
2:00:00,4,0,1,2,12.3,15.15,56,11.0014,2,4,6
1:00:00,3,0,1,1,21.32,25,72,6.0032,9,12,21
6:00:00,3,0,1,1,27.06,30.305,83,15.0013,5,158,163
17:00:00,2,0,1,2,27.06,29.545,89,19.0012,56,625,681
15:00:00,3,0,1,1,30.34,33.335,51,19.9995,35,145,180
5:00:00,3,0,1,2,20.5,24.24,77,12.998,2,26,28
7:00:00,3,0,0,1,30.34,35.605,74,19.9995,18,50,68
8:00:00,4,0,0,1,10.66,13.635,65,8.9981,5,68,73
8:00:00,2,0,0,1,13.94,15.91,34,16.9979,29,94,123
14:00:00,4,0,1,1,19.68,23.485,33,32.9975,39,179,218
7:00:00,2,0,1,2,22.96,26.515,94,12.998,17,401,418
9:00:00,1,0,0,1,9.02,11.365,80,8.9981,14,116,130
0:00:00,2,0,1,1,21.32,25,77,8.9981,9,50,59
5:00:00,1,0,0,2,10.66,12.88,56,11.0014,1,1,2
20:00:00,3,0,1,3,31.16,34.85,55,32.9975,80,296,376
2:00:00,4,0,1,1,22.14,25.76,73,6.0032,1,10,11
22:00:00,2,0,0,1,20.5,24.24,39,7.0015,21,49,70
22:00:00,3,0,0,1,28.7,33.335,89,12.998,21,82,103
21:00:00,1,0,1,1,18.04,21.97,62,16.9979,11,177,188
18:00:00,4,0,0,1,10.66,12.88,38,15.0013,28,144,172
20:00:00,1,0,1,1,14.76,17.425,50,8.9981,6,206,212
19:00:00,1,0,1,1,13.94,15.15,46,19.9995,9,278,287
17:00:00,3,0,1,1,28.7,31.82,28,0,168,802,970
22:00:00,3,0,0,1,28.7,32.575,58,8.9981,40,141,181
12:00:00,2,0,1,2,32.8,36.365,43,12.998,63,198,261
16:00:00,4,0,1,2,16.4,20.455,76,7.0015,16,202,218
7:00:00,1,0,0,1,3.28,4.545,53,12.998,0,18,18
7:00:00,4,0,0,1,7.38,12.12,55,0,1,30,31
1:00:00,1,0,1,3,9.02,11.365,93,12.998,0,3,3
8:00:00,3,0,1,1,29.52,34.85,74,8.9981,34,615,649
20:00:00,1,0,0,1,10.66,12.88,41,15.0013,1,39,40
17:00:00,3,0,1,3,32.8,36.365,46,19.9995,44,365,409
19:00:00,3,0,1,1,27.88,31.82,57,8.9981,63,373,436
17:00:00,4,0,1,1,17.22,21.21,77,0,16,430,446
6:00:00,2,0,1,2,13.94,18.18,87,0,2,33,35
22:00:00,2,1,0,1,27.88,31.82,51,16.9979,35,179,214
10:00:00,3,0,1,2,30.34,34.85,70,8.9981,89,161,250
11:00:00,3,0,0,1,32.8,35.605,36,6.0032,144,213,357
22:00:00,4,0,1,1,12.3,14.395,56,15.0013,6,100,106
9:00:00,2,0,0,1,26.24,31.06,57,11.0014,99,241,340
10:00:00,2,0,0,1,18.86,22.725,51,11.0014,139,267,406
10:00:00,2,0,1,2,22.14,25.76,45,23.9994,35,55,90
19:00:00,3,0,0,1,21.32,25,68,8.9981,70,186,256
4:00:00,4,0,1,1,16.4,20.455,87,7.0015,0,5,5
19:00:00,4,0,1,3,18.86,22.725,88,26.0027,3,108,111
9:00:00,4,0,1,2,22.14,25.76,94,7.0015,26,363,389
1:00:00,3,0,1,1,30.34,34.85,66,6.0032,6,19,25
18:00:00,3,0,1,1,29.52,32.575,42,12.998,94,484,578
8:00:00,4,0,1,2,15.58,19.695,87,7.0015,10,582,592
9:00:00,2,0,1,1,17.22,21.21,41,11.0014,36,294,330
9:00:00,3,0,1,2,30.34,34.09,55,12.998,23,172,195
20:00:00,3,0,1,1,30.34,36.365,74,6.0032,48,229,277
12:00:00,4,0,1,1,20.5,24.24,48,6.0032,23,153,176
0:00:00,1,0,1,1,4.92,6.06,50,19.0012,2,3,5
15:00:00,1,0,1,2,14.76,18.94,18,0,35,77,112
7:00:00,2,0,0,1,20.5,24.24,63,7.0015,16,30,46
15:00:00,3,0,1,2,26.24,30.305,65,16.9979,82,256,338
12:00:00,2,0,1,1,28.7,32.575,65,6.0032,70,222,292
12:00:00,1,0,0,1,16.4,20.455,62,19.0012,58,143,201
22:00:00,2,0,0,1,26.24,31.06,47,0,104,234,338
7:00:00,1,0,1,1,13.12,14.395,42,23.9994,1,262,263
21:00:00,2,0,0,1,20.5,24.24,42,12.998,13,70,83
20:00:00,4,0,1,1,21.32,25,77,12.998,13,216,229
13:00:00,3,0,1,2,31.16,35.605,62,12.998,63,169,232
4:00:00,3,0,1,1,27.06,30.305,83,8.9981,2,2,4
21:00:00,3,0,1,2,27.88,12.12,69,19.9995,57,198,255
9:00:00,4,0,0,1,10.66,13.635,70,7.0015,25,99,124
8:00:00,3,0,1,1,21.32,25,59,15.0013,39,758,797
23:00:00,4,0,0,1,19.68,23.485,88,0,52,90,142
21:00:00,1,0,0,1,18.04,21.97,44,15.0013,22,118,140
15:00:00,1,0,0,1,18.04,21.97,16,50.0021,84,87,171
15:00:00,1,0,1,1,10.66,10.605,33,39.0007,15,123,138
7:00:00,1,0,1,2,18.86,22.725,82,19.0012,16,292,308
20:00:00,4,0,1,1,18.86,22.725,88,16.9979,13,287,300
12:00:00,2,0,1,2,24.6,31.06,46,27.9993,73,210,283
5:00:00,4,0,1,3,13.94,15.15,71,22.0028,1,21,22
11:00:00,3,0,1,3,22.14,25.76,83,26.0027,11,78,89
8:00:00,2,0,1,3,20.5,24.24,39,12.998,25,551,576
2:00:00,4,0,0,1,10.66,15.15,81,0,6,23,29
0:00:00,2,0,1,1,27.06,31.06,54,12.998,10,33,43
15:00:00,1,0,1,1,13.12,15.91,21,11.0014,12,62,74
22:00:00,3,0,1,1,29.52,34.85,74,7.0015,43,181,224
6:00:00,1,0,1,2,11.48,14.395,96,8.9981,1,70,71
23:00:00,3,0,1,3,26.24,12.12,83,15.0013,21,100,121
13:00:00,1,0,1,3,13.12,17.425,76,0,8,57,65
21:00:00,2,0,0,2,20.5,24.24,59,11.0014,33,101,134
16:00:00,3,0,0,2,28.7,33.335,74,19.0012,148,133,281
9:00:00,1,0,1,3,13.12,15.15,81,16.9979,7,61,68
11:00:00,1,0,1,2,14.76,17.425,81,8.9981,13,62,75
6:00:00,3,0,1,2,26.24,28.79,89,8.9981,11,107,118
8:00:00,4,0,1,1,9.02,11.365,69,11.0014,20,568,588
6:00:00,4,0,0,1,22.14,25.76,88,16.9979,2,28,30
17:00:00,3,0,1,2,23.78,27.275,64,8.9981,85,483,568
14:00:00,2,0,1,1,28.7,31.82,34,16.9979,55,145,200
7:00:00,2,0,0,1,22.96,26.515,88,0,8,79,87
7:00:00,2,0,1,2,13.94,16.665,76,11.0014,8,152,160
2:00:00,3,0,0,1,27.06,30.305,78,15.0013,14,39,53
6:00:00,2,0,1,1,24.6,31.06,46,16.9979,8,136,144
23:00:00,4,0,1,2,21.32,25,77,12.998,7,63,70
13:00:00,4,0,0,1,18.86,22.725,36,12.998,235,435,670
13:00:00,4,0,1,3,18.86,22.725,94,8.9981,6,52,58
6:00:00,3,0,1,1,15.58,19.695,71,15.0013,6,87,93
16:00:00,4,0,1,1,25.42,31.06,46,27.9993,51,264,315
2:00:00,4,0,1,2,22.96,26.515,83,19.0012,0,2,2
7:00:00,2,0,0,1,14.76,18.18,71,7.0015,8,56,64
17:00:00,2,0,0,1,30.34,33.335,51,0,126,264,390
20:00:00,4,0,0,1,22.14,25.76,73,15.0013,48,198,246
19:00:00,1,0,1,3,5.74,6.06,86,16.9979,1,87,88
14:00:00,2,0,0,1,20.5,24.24,72,12.998,148,133,281
10:00:00,4,1,0,1,22.96,26.515,73,11.0014,107,158,265
0:00:00,2,0,1,1,18.86,22.725,82,6.0032,31,22,53
20:00:00,3,0,1,3,22.14,25.76,88,19.9995,13,150,163
21:00:00,1,0,1,1,13.94,14.395,29,31.0009,3,68,71
5:00:00,2,0,0,1,18.86,22.725,59,8.9981,4,3,7
19:00:00,2,0,1,1,19.68,23.485,31,16.9979,64,423,487
16:00:00,1,0,1,1,12.3,14.395,28,12.998,14,111,125
20:00:00,2,0,1,1,22.14,25.76,52,19.0012,46,277,323
2:00:00,3,0,1,1,27.06,29.545,89,0,4,3,7
11:00:00,4,0,1,1,19.68,23.485,63,15.0013,58,211,269
23:00:00,3,0,1,1,28.7,33.335,79,8.9981,11,44,55
5:00:00,2,0,1,2,18.86,22.725,88,16.9979,1,20,21
20:00:00,2,0,1,1,22.14,25.76,77,19.0012,46,236,282
8:00:00,1,0,1,1,5.74,6.06,50,23.9994,4,184,188
20:00:00,4,0,1,1,16.4,20.455,71,0,18,191,209
11:00:00,2,0,1,1,28.7,32.575,54,8.9981,55,212,267
5:00:00,3,0,1,1,25.42,28.03,88,0,1,39,40
11:00:00,1,0,1,3,16.4,20.455,82,16.9979,6,99,105
7:00:00,4,0,0,1,9.84,11.365,60,16.9979,3,38,41
4:00:00,3,1,0,2,27.88,31.82,69,19.0012,3,5,8
4:00:00,2,0,0,2,20.5,24.24,82,11.0014,1,4,5
3:00:00,1,0,1,1,9.02,10.605,69,19.0012,3,1,4
19:00:00,2,0,1,1,33.62,40.15,59,8.9981,61,323,384
12:00:00,2,0,0,1,33.62,37.88,46,0,176,244,420
19:00:00,2,0,1,1,23.78,27.275,46,16.9979,68,445,513
12:00:00,1,0,1,3,17.22,21.21,0,15.0013,4,30,34
8:00:00,1,0,1,1,5.74,6.06,50,19.0012,1,153,154
14:00:00,1,0,1,1,20.5,24.24,45,7.0015,32,87,119
17:00:00,1,0,0,1,20.5,24.24,23,22.0028,106,279,385
3:00:00,4,0,1,1,6.56,9.85,86,6.0032,0,3,3
6:00:00,4,0,0,1,9.84,12.88,65,7.0015,1,10,11
21:00:00,2,0,1,1,30.34,34.85,70,19.0012,29,161,190
23:00:00,1,0,1,2,8.2,11.365,44,7.0015,0,32,32
17:00:00,3,0,1,1,28.7,31.82,41,19.9995,114,811,925
23:00:00,3,0,1,1,29.52,34.09,66,0,31,98,129
21:00:00,2,0,1,1,19.68,23.485,67,8.9981,22,130,152
18:00:00,2,0,1,1,18.04,21.97,62,26.0027,28,293,321
2:00:00,4,0,0,2,13.94,15.91,49,16.9979,10,36,46
6:00:00,2,0,0,1,20.5,24.24,63,8.9981,5,11,16
10:00:00,4,0,0,1,16.4,20.455,43,0,82,265,347
5:00:00,1,0,0,1,10.66,12.88,60,15.0013,0,1,1
8:00:00,3,0,1,1,32.8,36.365,43,12.998,35,347,382
10:00:00,4,0,1,2,13.94,15.15,61,22.0028,7,74,81
8:00:00,2,0,1,2,22.96,26.515,88,0,26,640,666
14:00:00,1,0,1,1,14.76,17.425,46,15.0013,22,148,170
6:00:00,1,0,0,2,10.66,12.88,56,11.0014,0,1,1
22:00:00,3,0,0,1,34.44,41.665,59,12.998,56,164,220
7:00:00,3,0,1,1,26.24,31.06,44,11.0014,17,247,264
9:00:00,2,0,1,2,22.14,25.76,88,6.0032,40,176,216
8:00:00,3,0,1,1,29.52,34.09,70,8.9981,32,636,668
11:00:00,2,0,1,3,18.86,22.725,47,16.9979,14,105,119
8:00:00,4,0,1,2,13.12,16.665,57,8.9981,17,694,711
16:00:00,1,0,1,1,25.42,31.06,35,30.0026,77,255,332
3:00:00,4,0,0,1,12.3,13.635,52,19.9995,0,8,8
19:00:00,2,0,1,2,21.32,25,83,12.998,25,245,270
16:00:00,1,0,1,3,17.22,21.21,0,16.9979,1,20,21
19:00:00,2,0,1,1,22.14,25.76,32,0,37,222,259
2:00:00,1,0,1,1,9.84,12.12,48,8.9981,1,3,4
0:00:00,2,0,1,1,18.04,21.97,44,11.0014,13,43,56
7:00:00,4,0,1,1,18.86,22.725,82,7.0015,9,498,507
23:00:00,2,0,0,1,18.86,22.725,23,15.0013,32,86,118
20:00:00,4,0,1,2,13.94,17.425,66,7.0015,6,169,175
16:00:00,1,0,1,2,9.02,11.365,87,12.998,0,61,61
2:00:00,1,0,1,1,3.28,3.79,38,19.0012,1,2,3
0:00:00,4,0,1,2,12.3,14.395,56,12.998,3,20,23
6:00:00,3,0,0,1,28.7,33.335,79,6.0032,8,19,27
5:00:00,2,0,1,2,18.86,22.725,72,12.998,1,17,18
23:00:00,2,0,1,3,22.96,26.515,88,7.0015,13,58,71
15:00:00,1,0,0,2,18.86,22.725,63,19.9995,83,122,205
13:00:00,3,0,0,1,32.8,38.635,59,15.0013,248,173,421
15:00:00,1,0,1,1,18.86,22.725,24,16.9979,50,188,238
16:00:00,2,0,1,1,20.5,24.24,45,31.0009,22,173,195
1:00:00,3,0,0,1,30.34,34.85,70,16.9979,8,79,87
10:00:00,2,0,1,1,24.6,31.06,46,6.0032,55,148,203
8:00:00,3,0,1,2,27.88,31.82,79,11.0014,30,644,674
3:00:00,4,0,1,1,18.04,21.97,88,15.0013,0,5,5
19:00:00,2,0,1,1,28.7,32.575,48,16.9979,96,483,579
6:00:00,2,0,1,1,26.24,28.79,89,8.9981,13,103,116
6:00:00,3,0,1,1,25.42,31.06,50,8.9981,3,73,76
5:00:00,4,0,1,2,10.66,12.88,56,11.0014,2,31,33
15:00:00,3,0,1,1,32.8,34.85,29,11.0014,59,190,249
20:00:00,1,0,1,1,12.3,15.15,33,11.0014,5,87,92
15:00:00,3,0,0,2,26.24,30.305,65,0,89,187,276
14:00:00,1,0,1,1,24.6,29.545,15,32.9975,14,76,90
18:00:00,4,0,1,3,22.96,26.515,100,11.0014,8,132,140
3:00:00,1,0,1,2,7.38,8.335,74,16.9979,0,1,1
22:00:00,4,0,0,2,14.76,17.425,93,15.0013,12,58,70
7:00:00,1,0,1,2,8.2,11.365,69,6.0032,3,212,215
18:00:00,1,0,0,1,11.48,12.88,38,22.0028,4,60,64
11:00:00,2,0,1,2,22.96,26.515,43,8.9981,17,108,125
10:00:00,1,0,1,2,12.3,14.395,75,16.9979,8,49,57
14:00:00,2,0,0,1,29.52,32.575,37,15.0013,264,309,573
12:00:00,3,0,1,1,32.8,35.605,41,8.9981,69,203,272
20:00:00,3,0,1,1,29.52,35.605,84,11.0014,55,357,412
14:00:00,1,0,1,1,16.4,20.455,35,11.0014,14,126,140
6:00:00,3,0,0,2,25.42,27.275,94,6.0032,0,3,3
18:00:00,1,0,1,1,9.02,11.365,51,8.9981,5,158,163
11:00:00,4,0,1,2,13.12,15.15,49,15.0013,24,148,172
4:00:00,1,0,1,1,13.94,16.665,71,12.998,0,3,3
3:00:00,2,0,0,1,27.88,31.82,83,6.0032,10,18,28
13:00:00,4,0,1,2,15.58,19.695,50,15.0013,28,226,254
17:00:00,2,0,1,1,25.42,31.06,43,8.9981,72,652,724
5:00:00,2,0,1,1,16.4,20.455,66,15.0013,1,28,29
21:00:00,2,0,1,2,29.52,33.335,58,12.998,32,218,250
10:00:00,2,0,1,3,26.24,28.79,89,19.0012,29,96,125
16:00:00,2,0,1,1,29.52,33.335,51,19.0012,70,368,438
9:00:00,2,0,0,2,21.32,25,94,6.0032,14,86,100
10:00:00,4,0,0,2,11.48,13.635,89,11.0014,45,211,256
23:00:00,3,0,1,1,30.34,34.85,66,11.0014,19,54,73
17:00:00,4,0,0,1,11.48,15.91,30,0,13,150,163
14:00:00,1,0,1,1,6.56,6.06,43,35.0008,7,72,79
7:00:00,2,0,0,1,21.32,25,68,11.0014,18,42,60
4:00:00,4,0,1,2,10.66,12.88,56,12.998,0,8,8
10:00:00,4,0,1,2,27.06,30.305,83,8.9981,27,150,177
1:00:00,2,0,1,1,26.24,30.305,73,15.0013,6,10,16
7:00:00,3,0,0,1,24.6,27.275,88,8.9981,9,43,52
5:00:00,1,0,1,2,12.3,15.91,93,7.0015,0,3,3
11:00:00,3,0,1,1,33.62,38.635,52,11.0014,39,86,125
17:00:00,2,0,1,3,22.96,26.515,88,16.9979,25,204,229
5:00:00,1,0,1,1,4.92,6.06,55,16.9979,0,19,19
12:00:00,4,0,1,1,25.42,31.06,43,22.0028,34,180,214
13:00:00,4,0,1,2,14.76,18.18,57,7.0015,14,119,133
20:00:00,2,0,1,1,26.24,30.305,73,12.998,52,368,420
5:00:00,2,0,1,2,21.32,25,72,19.0012,0,20,20
7:00:00,2,0,1,1,27.06,31.06,74,7.0015,24,329,353
19:00:00,2,0,0,1,14.76,16.665,53,23.9994,71,77,148
14:00:00,4,0,1,1,23.78,27.275,49,12.998,44,122,166
1:00:00,3,0,1,3,26.24,28.79,89,0,1,19,20
3:00:00,1,0,1,1,6.56,6.82,55,19.0012,0,2,2
23:00:00,4,0,1,2,11.48,13.635,56,15.0013,3,76,79
10:00:00,3,0,1,3,24.6,27.275,88,8.9981,3,63,66
21:00:00,2,0,1,1,22.14,25.76,73,11.0014,38,260,298
21:00:00,1,0,1,3,14.76,17.425,0,15.0013,1,27,28
6:00:00,4,0,1,1,16.4,20.455,66,12.998,4,110,114
17:00:00,4,0,0,1,23.78,27.275,32,19.0012,177,264,441
17:00:00,1,0,1,2,6.56,7.575,86,15.0013,6,130,136
13:00:00,4,0,1,1,14.76,17.425,50,15.0013,39,274,313
2:00:00,3,0,0,1,26.24,30.305,69,8.9981,19,67,86
7:00:00,3,0,1,2,27.06,31.06,69,12.998,25,467,492
2:00:00,2,0,0,1,17.22,21.21,77,7.0015,7,43,50
12:00:00,2,0,1,1,13.94,15.15,53,23.9994,15,80,95
12:00:00,3,0,1,2,28.7,32.575,54,12.998,119,290,409
0:00:00,1,0,0,1,8.2,11.365,64,7.0015,5,34,39
11:00:00,3,0,1,1,33.62,37.12,48,23.9994,90,89,179
1:00:00,3,1,0,1,26.24,28.79,83,6.0032,43,76,119
6:00:00,2,0,0,1,13.94,16.665,76,11.0014,2,19,21
23:00:00,4,0,1,3,22.14,25.76,77,0,17,88,105
11:00:00,3,0,1,2,25.42,30.305,69,15.0013,61,191,252
4:00:00,1,0,1,1,13.12,15.91,57,12.998,3,1,4
18:00:00,3,0,1,1,36.9,40.15,33,12.998,60,712,772
14:00:00,3,0,1,1,31.98,36.365,55,12.998,78,142,220
13:00:00,1,0,0,1,15.58,19.695,29,23.9994,62,92,154
0:00:00,4,0,1,1,13.94,16.665,57,11.0014,10,40,50
6:00:00,3,0,0,1,31.98,38.635,70,8.9981,5,16,21
0:00:00,1,0,1,2,8.2,12.88,44,0,3,10,13
14:00:00,4,0,0,1,24.6,31.06,33,31.0009,242,230,472
17:00:00,1,0,1,3,14.76,17.425,81,15.0013,5,123,128
17:00:00,3,0,0,3,30.34,35.605,79,11.0014,61,88,149
18:00:00,1,0,1,2,8.2,10.605,37,8.9981,9,280,289
3:00:00,1,0,1,1,10.66,14.395,56,6.0032,0,5,5
22:00:00,1,0,1,1,13.12,15.91,57,12.998,11,107,118
0:00:00,2,0,1,1,22.96,26.515,56,11.0014,18,59,77
8:00:00,4,0,1,1,20.5,24.24,77,11.0014,33,806,839
11:00:00,3,0,1,1,33.62,39.395,56,19.9995,39,89,128
1:00:00,1,0,1,1,10.66,13.635,52,8.9981,0,4,4
11:00:00,1,0,1,2,13.94,17.425,81,7.0015,18,101,119
10:00:00,4,0,1,1,16.4,20.455,71,6.0032,25,108,133
2:00:00,3,0,0,1,27.88,31.82,69,6.0032,28,68,96
17:00:00,3,0,1,1,30.34,33.335,51,19.0012,59,471,530
21:00:00,1,0,0,3,9.84,12.12,93,8.9981,4,74,78
0:00:00,4,0,0,2,14.76,18.94,62,0,8,102,110
22:00:00,3,1,0,2,28.7,33.335,84,8.9981,17,104,121
14:00:00,2,0,1,2,29.52,33.335,54,23.9994,60,85,145
14:00:00,4,0,1,2,16.4,20.455,87,6.0032,12,169,181
10:00:00,3,0,1,2,25.42,25.76,100,0,2,27,29
4:00:00,1,0,1,1,18.04,21.97,94,0,0,3,3
3:00:00,4,0,1,2,10.66,12.88,81,12.998,0,5,5
4:00:00,3,0,1,1,24.6,28.03,83,6.0032,2,2,4
13:00:00,1,0,1,1,9.02,10.605,47,19.0012,6,118,124
20:00:00,3,0,0,1,27.06,31.06,69,7.0015,78,167,245
19:00:00,1,0,1,1,13.12,14.395,57,27.9993,4,108,112
11:00:00,2,0,0,1,22.96,26.515,73,7.0015,144,270,414
21:00:00,4,0,1,1,20.5,24.24,77,7.0015,36,141,177
20:00:00,4,0,1,1,16.4,20.455,40,11.0014,9,197,206
8:00:00,3,0,1,1,30.34,33.335,51,12.998,38,361,399
1:00:00,3,0,1,3,22.14,25.76,94,16.9979,2,3,5
17:00:00,1,0,1,1,15.58,19.695,40,12.998,42,229,271
22:00:00,4,0,1,1,23.78,27.275,56,23.9994,17,96,113
20:00:00,1,0,1,1,12.3,15.91,61,6.0032,2,86,88
22:00:00,2,0,1,1,21.32,25,83,0,14,103,117
8:00:00,2,0,1,2,22.96,26.515,83,19.0012,24,435,459
9:00:00,2,0,0,1,29.52,34.09,66,0,75,107,182
7:00:00,4,0,0,1,9.02,11.365,75,12.998,3,24,27
15:00:00,4,1,0,2,29.52,32.575,42,7.0015,130,254,384
14:00:00,4,0,0,1,19.68,23.485,33,12.998,243,354,597
15:00:00,4,0,0,3,14.76,17.425,93,11.0014,25,200,225
16:00:00,2,0,1,2,17.22,21.21,77,15.0013,36,199,235
1:00:00,3,0,0,1,27.06,29.545,89,0,15,58,73
13:00:00,1,0,0,2,18.86,22.725,94,23.9994,22,83,105
9:00:00,2,0,0,2,18.86,22.725,72,8.9981,45,96,141
17:00:00,2,0,1,1,30.34,32.575,23,40.9973,83,283,366
18:00:00,2,0,1,3,21.32,25,88,11.0014,39,359,398
5:00:00,2,0,1,1,26.24,29.545,78,8.9981,1,36,37
16:00:00,2,0,1,1,29.52,32.575,37,12.998,132,426,558
5:00:00,3,0,0,1,27.88,31.82,89,8.9981,2,7,9
14:00:00,2,0,0,1,18.86,22.725,31,8.9981,240,109,349
3:00:00,4,0,1,1,18.86,22.725,82,8.9981,2,3,5
14:00:00,4,0,1,1,15.58,19.695,46,19.0012,24,163,187
21:00:00,3,0,0,1,28.7,32.575,70,11.0014,79,92,171
23:00:00,1,0,1,1,16.4,20.455,76,22.0028,7,60,67
3:00:00,4,0,1,1,10.66,13.635,75,8.9981,0,5,5
1:00:00,4,0,0,1,18.86,22.725,82,0,14,51,65
19:00:00,1,0,1,1,18.04,21.97,58,12.998,18,189,207
7:00:00,4,0,1,3,18.04,21.97,100,7.0015,3,43,46
15:00:00,2,0,1,2,23.78,27.275,46,8.9981,54,218,272
3:00:00,3,0,1,1,26.24,30.305,69,0,1,5,6
23:00:00,4,0,1,2,13.12,15.91,61,11.0014,7,118,125
10:00:00,1,0,1,2,8.2,10.605,51,8.9981,5,46,51
13:00:00,3,0,1,1,31.98,35.605,52,19.0012,53,140,193
2:00:00,2,0,1,1,18.86,22.725,51,0,0,5,5
0:00:00,3,0,1,3,27.88,31.82,69,12.998,9,53,62
11:00:00,3,0,1,2,20.5,24.24,51,8.9981,40,139,179
